country_code,location,name,coordinates
CA,SGU,Saint-Louis-de-Gonzague,4512N 07358W
CA,SLU,Saint-Luc,4519N 07317W
CA,SUH,Saint-Luc-de-Bellechasse,4630N 07029W
CA,SLC,Saint-Lucien,4518N 07316W
CA,SDU,Saint-Ludger,4545N 07042W
CA,SMJ,Saint-Majorique-de-Grantham,4556N 07235W
CA,SM6,Saint-Malo,4512N 07130W
CA,SMC,Saint-Marc-des-Carrieres,4640N 07203W
CA,MDG,Saint-Marc-Du-Lac-Long,4723N 06854W
CA,ARE,Saint-Marc-sur-Richelieu,4541N 07312W
CA,MRT,Saint-Martin,
CA,SMS,Saint-Marys,4655N 05335W
CA,SMY,Saint-Marys,4315N 08107W
CA,SMR,Saint-Mathias-sur-Richelieu,4528N 07316W
CA,SM7,Saint-Mathieu,4519N 07331W
CA,SMD,Saint-Mathieu-de-Beloeil,4534N 07312W
CA,SMH,Saint-Mathieu-d'Harricana,4828N 07808W
CA,MHP,Saint-Mathieu-du-Parc,4634N 07255W
CA,SNM,Saint-Michel,4652N 07055W
CA,SMX,Saint-Michel de Napierville,4514N 07334W
CA,SLH,Saint-Michel-De-Bellechasse,4652N 07055W
CA,SMQ,Saint-Michel-des-Saints,4640N 07355W
CA,SM2,Saint-Modeste,4750N 06924W
CA,INT,Saint-Narcisse,4633N 07228W
CA,SBG,Saint-Narcisse-de-Beaurivage,4629N 07114W
CA,SNZ,Saint-Nazaire,4835N 07133W
CA,NCP,Saint-Nicephore,4549N 07225W
CA,NOJ,Saint-Nicolas,4642N 07121W
CA,SNB,Saint-Norbert,4610N 07318W
CA,ST5,Saint-Omer,4703N 06944W
CA,SPC,Saint-Pacome,4725N 06957W
CA,SPM,Saint-Pamphile,4658N 06947W
CA,SPA,Saint-Pascal,4732N 06948W
CA,PBG,Saint-Patrice-de-Beaurivage,4625N 07114W
CA,SPL,Saint-Paul,5359N 11117W
CA,ZSP,Saint-Paul,
CA,SPB,Saint-Paul-d'Abbotsford,4526N 07253W
CA,SPQ,Saint-Paul-de-la-Croix,4757N 06912W
CA,SPX,Saint-Paul-de-l'Ile-aux-Noix,4503N 07318W
CA,PLO,Saint-Pauls-Station,4319N 08104W
CA,SPP,Saint-Perpetue,4702N 06958W
CA,SRS,Saint-Peters,4539N 06052W
CA,CIP,Saint-Philippe,4521N 07328W
CA,STI,Saint-Pie,4530N 07254W
CA,SPI,Saint-Pierre,4527N 07338W
CA,PDO,Saint-Pierre-de-l'Ile-d'Orleans,
CA,SPS,Saint-Pierre-d'Orleans,4653N 07140W
CA,SPJ,Saint-Pierre-Jolys,4926N 09659W
CA,PBS,Saint-Pierre-les-Becquets,4629N 07212W
CA,PLI,Saint-Placide,4532N 07412W
CA,P6B,Saint-Placide-de-Bearn,4717N 07920W
CA,SPY,Saint-Polycarpe,4518N 07418W
CA,STP,Saint-Prime,4836N 07220W
CA,RRR,Saint-Prosper,4613N 07029W
CA,SQE,Saint-Quentin,4730N 06723W
CA,SRD,Saint-Raymond,4654N 07150W
CA,SRP,Saint-Redempteur,4641N 07117W
CA,SRM,Saint-Remi,4516N 07336W
CA,SRB,Saint-Robert-Bellarmin,4544N 07035W
CA,SRH,Saint-Roch,4801N 07856W
CA,SRA,Saint-Roch-de-l'Achigan,4551N 07335W
CA,SNR,Saint-Romuald-d'Etchemin,4645N 07114W
CA,SRO,Saint-Romuald-d'Etchemin,4645N 07114W
CA,SSU,Saint-Samuel,4604N 07212W
CA,SSA,Saint-Sauveur-des-Monts,4554N 07410W
CA,SBI,Saint-Sebastien,4526N 07551W
CA,SFC,Saint-Sebastien,4509N 07308W
CA,SSL,Saint-Sebastien/Le-Haut-Richelieu,4507N 07309W
CA,SSC,Saint-Severin,4619N 07103W
CA,SST,Saint-Shotts,4638N 05336W
CA,SSE,Saint-Simeon,4750N 06953W
CA,SBV,Saint-Simeon-de-Bonaventure,4804N 06534W
CA,SMN,Saint-Simon,4744N 06450W
CA,SSB,Saint-Simon-de-Bagot,4821N 07053W
CA,SSS,Saint-Stanislas,4900N 07210W
CA,TKS,Saint-Stanislas-de-Kostka,4510N 07408W
CA,STS,Saint-Stephen,
CA,SSV,Saint-Sylvere,4614N 07213W
CA,TYV,Saint-Sylvestre,4622N 07114W
CA,QCT,Saint-Tharcisius,4832N 06720W
CA,SNE,Saint-Theophile,4556N 07029W
CA,SIT,Saint-Thomas,4600N 07321W
CA,STH,Saint-Thomas,
CA,SDH,Saint-Thomas-Didyme,4854N 07240W
CA,STO,Saint-Timothee,4517N 07403W
CA,ZTI,Saint-Tite,4644N 07234W
CA,SUB,Saint-Ubald,4645N 07215W
CA,SRX,Saint-Urbain,4733N 07032W
CA,SUP,Saint-Urbain-Premier,4513N 07344W
CA,SVR,Saint-Valere,4604N 07206W
CA,SVQ,Saint-Valerien,4820N 06840W
CA,SVA,Saint-Vallier,4653N 07049W
CA,SVL,Saint-Vallier,4602N 07201W
CA,QSV,Saint-Victor,4609N 07054W
CA,SVP,Saint-Vincent-de-Paul,4537N 07939W
CA,SWC,Saint-Wenceslas,4610N 07220W
CA,SZZ,Saint-Zenon,4633N 07349W
CA,SZC,Saint-Zephirin-de-Courval,4603N 07237W
CA,SZT,Saint-Zotique,4514N 07415W
CA,SVF,Salaberry-de-Valleyfield,4515N 07408W
CA,SAL,Salford,
CA,YSW,Salluit,
CA,SLM,Salmo,4912N 11716W
CA,YSN,Salmon Arm,
CA,SSI,Salt Spring Island,4846N 12327W
CA,AQP,Sambro,4428N 06336W
CA,SSP,Sandspit,
CA,SYA,Sandy Bay,5531N 10218W
CA,SBH,Sandy Beach,4849N 06425W
CA,ZSJ,Sandy Lake,
CA,SF2,Sanford,4940N 09726W
CA,GDU,Sangudo,5352N 11450W
CA,YSK,Sanikiluaq,5632N 07914W
CA,YSI,Sans Souci,
CA,SAR,Sardis,4908N 12157W
CA,SNI,Sarnia,
CA,SSF,Sarsfield,4527N 07521W
CA,RTO,Sarto,4924N 09645W
CA,SAK,Saskatoon,
CA,YXE,Saskatoon John G. Diefenbaker Apt,5210N 10642W
CA,SI3,Saturna Island,4847N 12309W
CA,SLV,Saulnierville,4416N 06608W
CA,SSM,Sault-Sainte-Marie,
CA,SAV,Savona,5045N 12051W
CA,SYV,Sawyerville,4520N 07133W
CA,SAY,Sayabec,
CA,SYW,Sayward,5021N 12555W
CA,SCB,Scarborough,
CA,SZF,Schanzenfeld,4907N 09756W
CA,YKL,Schefferville,
CA,SOG,Schomberg,4400N 07941W
CA,SHB,Schreiber,4848N 08716W
CA,SHM,Schumacher,4828N 08117W
CA,SCF,Scotford,5346N 11304W
CA,SLD,Scotland,4301N 08022W
CA,SQT,Scott,4630N 07104W
CA,SCC,Scoudouc,4613N 06436W
CA,SDD,Scudder,4148N 08239W
CA,SEA,Seabright,4436N 06355W
CA,SFH,Seaforth,
CA,SC8,Seal Cove,4439N 06651W
CA,6CA,Searchmont,4647N 08403W
CA,SBB,Seba Beach,5334N 11444W
CA,SGV,Sebringville,4324N 08104W
CA,YHS,Sechelt,
CA,SED,Sedgewick,5246N 11141W
CA,SLY,Sedley,5010N 10400W
CA,SEM,Seldom,4936N 05410W
CA,SEL,Selkirk,
CA,SEN,Senneterre,4824N 07715W
CA,6SE,Senneville,4526N 07358W
CA,SEI,Sept-Iles,5012N 06623W
CA,SEB,Seven Islands Bay,5925N 06345W
CA,SEH,Sexsmith,5520N 11847W
CA,SGH,Shag Harbour,4330N 06542W
CA,HAE,Shakespeare,4322N 08050W
CA,SKP,Shakespeare Island,4939N 08825W
CA,SHT,Shalath,5043N 12213W
CA,SHL,Shallows Lake,4438N 08106W
CA,ZTM,Shamattawa,
CA,NON,Shannon,
CA,SHV,Shannonville,
CA,SYB,Shanty Bay,4424N 07934W
CA,SR9,Sharon,4406N 07926W
CA,SNV,Shaunavon,4939N 10824W
CA,SHA,Shawinigan,
CA,LSH,Shawnigan Lake,4837N 12338W
CA,YAW,Shearwater,
CA,YSX,Shearwater,
CA,SHE,Shediac,
CA,SHH,Sheet Harbour,4456N 06232W
CA,SFM,Sheffield Mills,4509N 06428W
CA,FFO,Shefford,4521N 07234W
CA,SBU,Shelburne,
CA,SLB,Shelburne,4404N 08012W
CA,SBK,Shellbrook,5313N 10623W
CA,SMG,Shemogue,4609N 06411W
CA,SBE,Sherbrooke,4508N 06200W
CA,SBR,Sherbrooke,
CA,SHK,Sherkston,
CA,SHR,Sherrington,4510N 07332W
CA,SWD,Sherwood,4616N 06307W
CA,SWP,Sherwood Park,5331N 11318W
CA,YLO,Shilo,4949N 09938W
CA,SHP,Shippegan,
CA,HOK,Shoal Lake,5026N 10035W
CA,SCE,Shubenacadie,4505N 06324W
CA,SUI,Shuniah,4835N 08850W
CA,SIO,Sicamous,5050N 11859W
CA,SDY,Sidney,
CA,SYQ,Sillery,4646N 07115W
CA,SYF,Silva Bay,
CA,SWT,Silver Water,4552N 08252W
CA,SIC,Simcoe,
CA,YXL,Sioux Lookout,
CA,SKD,Skead,4640N 08045W
CA,SKK,Skiff Lake,4549N 06731W
CA,SKU,Skookumchuck,4954N 11546W
CA,YSS,Slate Island,
CA,YZH,Slave Lake,
CA,SLQ,Slocan,4946N 11728W
CA,YSH,Smith Falls,
CA,YYD,Smithers,
CA,SMF,Smiths Falls,
CA,SMV,Smithville,4306N 07932W
CA,SYK,Smoky Lake,5407N 11228W
CA,YXF,Snake River,
CA,YFJ,Snare Lake,
CA,SWL,Snow Lake,5453N 10001W
CA,SFK,Snowflake,4903N 09840W
CA,SOM,Sombra,
CA,SOO,Sooke,
CA,SOR,Sorel,
CA,ST6,Sorel-Tracy,
CA,SRR,Sorrento,
CA,SOU,Souris,
CA,SBF,South Brookfield,4423N 06458W
CA,OUU,South Dundas,4455N 07516W
CA,SG2,South Glengarry,4512N 07435W
CA,XSI,South Indian Lake,
CA,SM5,South Monaghan,4414N 07814W
CA,SRT,South River,4550N 07923W
CA,SOT,South Stormont,4505N 07458W
CA,ZFL,South Trout Lake,
CA,SON,Southampton,4430N 08122W
CA,SOY,Southey,5056N 10430W
CA,SOH,Southport,4955N 09816W
CA,OWD,Southwold,4245N 08119W
CA,SDG,Spalding,5220N 10430W
CA,SPN,Spaniards Bay,4737N 05318W
CA,SPW,Sparwood,
CA,SPV,Spencerville,4451N 07533W
CA,SCG,Spences Bridge,5025N 12121W
CA,SRG,Sperling,4931N 09742W
CA,SIR,Spirit River,5546N 11850W
CA,SLK,Split Lake,5615N 09606W
CA,SPR,Spragge,
CA,SPE,Sprague,4902N 09539W
CA,SUE,Spring Coulee,4920N 11303W
CA,YSQ,Spring Island,
CA,SGL,Spring Lake,5331N 11408W
CA,SIV,Spring Valley,4630N 06338W
CA,SPD,Springdale,4929N 05606W
CA,SFQ,Springfield,4955N 09641W
CA,SPF,Springfield,4438N 06451W
CA,OGN,Springfiled,4247N 08056W
CA,SPO,Springhill,4539N 06403W
CA,SGS,Springside,5120N 10244W
CA,SPG,Spruce Grove,5332N 11354W
CA,SQA,Squamish,
CA,YSZ,Squirrel Cove,
CA,AWL,St. Anns / West Lincoln,4304N 07934W
CA,SBN,St. Bernardin,4521N 07502W
CA,OJH,St. Joseph,4616N 08400W
CA,2SL,St. Louis,5255N 10549W
CA,SFA,Staffa,4326N 08120W
CA,SSN,Stanbridge Station,4507N 07258W
CA,SNA,Standard,5107N 11259W
CA,SNP,Stanstead Plain,4501N 07205W
CA,SRC,Star City,5252N 10420W
CA,SCK,Starbuck,4946N 09737W
CA,SVY,Stavely,5009N 11338W
CA,STY,Stayner,
CA,SME,Steelman,4918N 10236W
CA,STB,Steinbach,4931N 09641W
CA,STN,Stellarton,4533N 06239W
CA,SP5,Stephenfield,4930N 09815W
CA,STV,Stephenville,4833N 05834W
CA,SER,Stettler,5219N 11241W
CA,SVS,Stevensville,4257N 07904W
CA,SVN,Steveston,4908N 12311W
CA,STW,Stewart,
CA,SWE,Stewiacke,4508N 06320W
CA,SLG,Stirling,4418N 07733W
CA,SLL,Stittsville,4515N 07555W
CA,STK,Stockton,4935N 09927W
CA,7TK,Stoke,4532N 07148W
CA,SOA,Stoneham,4659N 07122W
CA,WLL,Stonewall,5008N 09720W
CA,STC,Stoney Creek,
CA,SYI,Stoney Island,4328N 06534W
CA,SYT,"Stoney Point, Essex",4218N 00823W
CA,SYM,Stony Mountain,5004N 09713W
CA,SYP,Stony Plain,5332N 11400W
CA,YSF,Stony Rapids,
CA,SMT,Stormont,4513N 06144W
CA,SFV,Stouffville,4358N 07915W
CA,SFL,Straffordville,4244N 08046W
CA,SBQ,Strasbourg,5104N 10457W
CA,SRF,Stratford,4548N 07116W
CA,STF,Stratford,4613N 06305W
CA,STR,Stratford,
CA,SCR,Strathclair,5023N 10023W
CA,SCN,Strathcona,5335N 11310W
CA,SOE,Strathmore,5102N 11324W
CA,S2V,Strathnaver,5321N 12232W
CA,STT,Strathroy,
CA,SVI,Streetsville,4335N 07943W
CA,SFS,Strongfield,5119N 10630W
CA,SIA,Sts-Anges,4625N 07052W
CA,YRR,Stuart Island,
CA,YTC,Sturdee,
CA,SGF,Sturgeon Falls,4622N 07956W
CA,SUC,Success,5027N 10805W
CA,SUD,Sudbury,
CA,YSD,Suffield,
CA,YTG,Sullivan Bay,
CA,SUR,Summer Beaver,
CA,SUZ,Summerland,4936N 11940W
CA,SUM,Summerside,
CA,IUM,Summit Lake,
CA,SPK,Sun Peaks,5053N 11954W
CA,SDL,Sunderland,4415N 07903W
CA,SDR,Sundre,5148N 11438W
CA,SUK,Sunnybrook,5312N 11411W
CA,SYS,Sunnyside,4752N 05356W
CA,SUY,Surrey,
CA,SUS,Sussex,
CA,SXE,Sussex Corner,4542N 06528W
CA,SUT,Sutton,4505N 07239W
CA,UTT,Sutton,4418N 07922W
CA,SWH,Swan Hills,5443N 11526W
CA,ZJN,Swan River,
CA,SWA,Swastika,4806N 08006W
CA,YYN,Swift Current,
CA,SYD,Sydney,
CA,SMI,Sydney Mines,4615N 06014W
CA,SRV,Sydney River,4606N 06014W
CA,SYL,Sylvan Lake,5219N 11405W
CA,TBR,Taber,4947N 11209W
CA,TAB,Tabusintac,
CA,XTL,Tadoule Lake,
CA,TAD,Tadoussac,
CA,TAH,Tagish,
CA,PTA,Tahsis,
CA,TAL,Talbotville,4246N 08111W
CA,TBA,Talbotville Royal,4248N 08115W
CA,YYH,Taloyoak,6932N 09331W
CA,GSL,Taltheilei Narrows,
CA,TTA,Tantallon,4439N 06354W
CA,TIS,Tar Island,5701N 11129W
CA,TAR,Tara,4428N 08109W
CA,TCH,Taschereau,4839N 07841W
CA,YTQ,Tasiujaq,5842N 06956W
CA,TAS,Tasu,
CA,TGU,Tatamagouche,4541N 06318W
CA,TAV,Tavistock,
CA,TLO,Taylor,5609N 12040W
CA,TEC,Tecumseh,
CA,TES,Tees,5228N 11319W
CA,YTX,Telegraph Creek,
CA,YBQ,Telegraph Harbour,
CA,TWA,Telkwa,5441N 12703W
CA,TGI,Temagami,4704N 07947W
CA,TCG,Temiscaming,4643N 07905W
CA,TMC,Temiscouata-sur-le-Lac,4741N 06853W
CA,TER,Terra Nova,4830N 05413W
CA,YXT,Terrace,
CA,YTJ,Terrace Bay,
CA,TBN,Terrebonne,4542N 07337W
CA,YZW,Teslin,
CA,ZTB,Tete-a-la-Baleine,5042N 05920W
CA,TEU,Teulon,5023N 09716W
CA,TEX,Texada Island,
CA,THA,Thamesford,4303N 08059W
CA,OTE,Thamesville,4233N 08158W
CA,TWN,Thawwassen,4900N 12304W
CA,YQD,The Pas,
CA,THF,Thedford,4309N 08151W
CA,THS,Thessalon,4615N 08333W
CA,THE,Thetford Mines,
CA,TTL,Thetis Island,4859N 12341W
CA,YTD,Thicket Portage,
CA,YTH,Thompson,
CA,TBU,Thorburn,4533N 06232W
CA,TRH,Thorhild,5410N 11307W
CA,TBY,Thornbury,4433N 08027W
CA,TND,Thorndale,4303N 08108W
CA,THL,Thornhill,
CA,THN,Thornton,4416N 07943W
CA,THD,Thorold,
CA,THY,Thorsby,5314N 11403W
CA,THH,Three Hills,5142N 11316W
CA,THU,Thunder Bay,
CA,URS,Thurso,4536N 07515W
CA,TGY,Tigerlily,5411N 11446W
CA,TIG,Tignish,4657N 06402W
CA,TIY,Tilbury,4215N 08225W
CA,TLB,Tilbury Is,
CA,TLY,Tilley,5027N 11139W
CA,TBG,Tillsonburg,4251N 08043W
CA,TCV,Tilt Cove,4953N 05537W
CA,TBL,Timberlea,4439N 06344W
CA,YTS,Timmins,
CA,TNG,Tingwick,
CA,TNY,Tiny,4441N 07957W
CA,YTT,Tisdale,
CA,TIV,Tiverton,4423N 06613W
CA,TVT,Tiverton,4416N 08132W
CA,TFI,Tofield,5322N 11240W
CA,YAZ,Tofino,
CA,TTI,Tolstoi,4904N 09649W
CA,TMK,Tompkins,5004N 10848W
CA,TAY,Torbay,4739N 05244W
CA,TOR,Toronto,
CA,TOT,Tottenham,
CA,TMR,Town Mount Royal,
CA,TRA,Tracadie,
CA,TDS,Tracadie-Sheila,4730N 06455W
CA,TRC,Tracy,
CA,TRL,Trail,4906N 11744W
CA,SSO,Trecesson,4839N 07819W
CA,TEH,Treherne,4938N 09842W
CA,TRN,Trenton,4537N 06237W
CA,TTC,Trenton,
CA,TPS,Trepassey,4644N 05322W
CA,TJN,Tring Jonction,4616N 07100W
CA,TRB,Trinity Bay,
CA,YTI,Triple Island,
CA,TRI,Triton,4931N 05537W
CA,TRO,Trochu,5150N 11314W
CA,TRP,Trois-Pistoles,4805N 06912W
CA,TRR,Trois-Rivieres (Three Rivers),
CA,TTR,Trout River,4929N 05808W
CA,TRY,Troy,
CA,TRU,Truro,
CA,THG,Truro Heights,4521N 06319W
CA,TWS,Tsawwassen,4901N 12305W
CA,TUC,Tucks,
CA,TUK,Tuktoyaktuk,
CA,ZFN,Tulita/Fort Norman,
CA,YTK,Tulugak,
CA,TUX,Tumbler Ridge,
CA,TNS,Tungsten,
CA,TPY,Tupperville,4235N 08216W
CA,TR8,Turin,4958N 11233W
CA,TNV,Turner Valley,5041N 11416W
CA,TUS,Tusket,4351N 06558W
CA,TWE,Tweed,4428N 07719W
CA,TWI,Twillingate,4939N 05445W
CA,THI,Two Hills,5343N 11145W
CA,UCL,Ucluelet,4856N 12531W
CA,ORU,Udora,4415N 07910W
CA,UNV,Unionville,
CA,UTY,Unity,5226N 10910W
CA,PPE,Upper Coverdale,4602N 06458W
CA,UPO,Upper Musquodoboit,4508N 06257W
CA,UPN,Upper Northfield,2055N 04533W
CA,UTN,Upper Tantallon,4441N 06352W
CA,UPT,Upton,4538N 07241W
CA,YBE,Uranium City,
CA,UTP,Utopia,4420N 07950W
CA,UTS,Utterson,
CA,UXB,Uxbridge,4406N 07907W
CA,VAM,Val Morin,4600N 07411W
CA,VAA,Val-Alain,4625N 07145W
CA,VBR,Val-Belair,4652N 07126W
CA,YOY,Valcartier,
CA,VCT,Valcourt,4529N 07219W
CA,VAD,Val-David,4602N 07412W
CA,MDV,Val-des-Monts,4539N 07540W
CA,YVO,Val-d'Or,4807N 07746W
CA,VAL,Vallee-Jonction,4622N 07055W
CA,VLF,Valleyfield,4515N 07408W
CA,VYD,Valleyfield,4907N 05337W
CA,VYV,Valleyview,5504N 11717W
CA,VOM,Val-Morin,4600N 07411W
CA,VND,Vananda,
CA,VAN,Vancouver,
CA,YVR,Vancouver Apt,
CA,CXH,Vancouver Harbour Water Apt/Vancouver,4917N 12306W
CA,VHO,Vanderhoof,5401N 12401W
CA,VAE,Vanier,4649N 07116W
CA,VNR,Vanier,4525N 07539W
CA,VKH,Vankleek Hill,4531N 07439W
CA,VSC,Vanscoy,5200N 10659W
CA,VAR,Varennes,4541N 07326W
CA,VRS,Vars,4521N 07521W
CA,VSR,Vassar,4906N 09550W
CA,DON,Vaudreuil-Dorion,4524N 07402W
CA,VGN,Vaughan,4347N 07935W
CA,VXL,Vauxhall,5003N 11206W
CA,VEG,Vegreville,5329N 11202W
CA,VCH,Vercheres,4546N 07321W
CA,DUN,Verdun,4527N 07334W
CA,ERE,Veregin,5135N 10204W
CA,YVG,Vermilion,
CA,VER,Vernon,
CA,VEB,Vernon Bridge,4611N 06253W
CA,VRA,Veteran,5200N 11107W
CA,VBA,Vibank,5020N 10356W
CA,VIC,Victoria,4826N 12321W
CA,ICV,Victoria Beach,5043N 09632W
CA,VIH,Victoria Harbour,4445N 07946W
CA,VVL,Victoriaville,4603N 07157W
CA,VIE,Vienna,4241N 08047W
CA,VIK,Viking,5305N 11147W
CA,VIJ,Ville-Marie,4720N 07926W
CA,VLR,Villeroy,4623N 07153W
CA,VMT,Vimont,4532N 07343W
CA,VIN,Vineland Station,4312N 07929W
CA,VRD,Virden,4951N 10056W
CA,VRG,Virgil,4309N 07910W
CA,VTA,Vita,4908N 09633W
CA,VOB,Voisey's Bay,5615N 06151W
CA,VON,Vonda,5219N 10605W
CA,VCA,Vulcan,5024N 11315W
CA,YWK,Wabush,5255N 06652W
CA,WFZ,Wainfleet,4256N 07923W
CA,WWI,Wainwright,5250N 11051W
CA,WAK,Wakefield,4539N 07556W
CA,WLH,Waldheim,5237N 10639W
CA,WOT,Walkerton,4408N 08109W
CA,WAV,Walkerville,4219N 08300W
CA,WAL,Wallaceburg,
CA,WLS,Wallenstein,4336N 08038W
CA,WSG,Walsingham,4240N 08031W
CA,WLN,Walton,4341N 08118W
CA,WTN,Walton,4513N 06401W
CA,WNH,Wanham,
CA,WBG,Warburg,5311N 11419W
CA,WDI,Wardsville,4240N 08145W
CA,WMA,Warman,5219N 10634W
CA,WNR,Warner,4917N 11212W
CA,WRN,Warren,4626N 08018W
CA,WRR,Warren,5007N 09732W
CA,WWK,Warwick,4557N 07200W
CA,WAB,Wasaga Beach,4431N 08001W
CA,WSA,Waseca,5305N 10928W
CA,YKQ,Waskaganish,
CA,WAS,Waskatenau,5405N 11247W
CA,WTR,Waterdown,
CA,WFF,Waterford,4256N 08017W
CA,WAO,Waterloo,4521N 07231W
CA,WTL,Waterloo,
CA,WVE,Waterville,4503N 06441W
CA,WVL,Waterville,4517N 07153W
CA,WTF,Watford,
CA,WTS,Watrous,5140N 10528W
CA,ASW,Watson,5207N 10431W
CA,WAI,Watson Is,
CA,WAN,Watson Island,5414N 13018W
CA,WAT,Watson Lake,
CA,YQH,Watson Lake Apt,6004N 12842W
CA,WVY,Waverley,4447N 06336W
CA,YXZ,Wawa,
CA,WAW,Wawanesa,4935N 09940W
CA,WWA,Wawota,4954N 10201W
CA,YWP,Webequie,
CA,WED,Wedgeport,4344N 06559W
CA,WDO,Weedon,4541N 07127W
CA,WEL,Welland,
CA,WLY,Wellesley,4328N 08045W
CA,EIW,Wellington,
CA,WEN,Wellington,4356N 07720W
CA,WEP,Welshpool,
CA,WMB,Wembley,5509N 11908W
CA,YNC,Wemindji,
CA,WDK,Wendake,4651N 07121W
CA,W2N,Wendover,4534N 07507W
CA,WWT,Wentworth,4541N 06333W
CA,WYV,Wesleyville,4909N 05334W
CA,WCH,West Chezzetcook,4442N 06315W
CA,WHL,West Hill,4348N 07907W
CA,BCW,West Kelowna,4951N 11935W
CA,WLO,West Lorne,
CA,WMR,West Montrose,4335N 08028W
CA,WPU,West Pubnico,4340N 06548W
CA,ESP,West Saint Paul,4959N 09702W
CA,WVR,West Vancouver,4920N 12309W
CA,WBK,Westbank,4949N 11939W
CA,WSO,Westerose,5258N 11359W
CA,WEK,Westlock,5409N 11351W
CA,WNT,Westmount,4529N 07336W
CA,WES,Weston,4342N 07930W
CA,WTO,Westport,4441N 07624W
CA,WEV,Westville,4533N 06242W
CA,WSW,Westwold,5028N 11944W
CA,WET,Wetaskiwin,
CA,WWB,Weyburn,4940N 10351W
CA,WEY,Weymouth,
CA,YLE,Wha Ti/Lac La Martre,
CA,YXN,Whale Cove,6210N 09235W
CA,WHE,Wheatley,4206N 08227W
CA,WHH,Whiffen Head,4745N 05402W
CA,YWS,Whistler,
CA,WTB,Whitbourne,4725N 05332W
CA,WHI,Whitby,
CA,WCY,White City,5026N 10422W
CA,YWR,White River,
CA,WHR,White Rock,4901N 12249W
CA,WRF,White Rose Field,4647N 04800W
CA,WTC,Whitecourt,5409N 11541W
CA,WHF,Whitefish,
CA,YXY,Whitehorse,
CA,WMH,Whitemouth,4957N 09558W
CA,WLK,Whites Lake,4431N 06345W
CA,WTW,Whitewood,5020N 10215W
CA,WTY,Whitney,4658N 06544W
CA,YVV,Wiarton,
CA,WIC,Wickham West,4545N 07231W
CA,WCM,Wicomico,
CA,WIX,Wilcox,5006N 10443W
CA,WWO,Wildwood,5337N 11514W
CA,LLV,Wileville,4422N 06432W
CA,WKP,Wilkesport,4247N 08221W
CA,YWM,Williams Harbour,5233N 05547W
CA,YWL,Williams Lake,
CA,WGO,Williamsburg,4455N 07516W
CA,WLF,Williamsford,4422N 08052W
CA,WST,Williamstown,4508N 07434W
CA,LOL,Williamswood,4431N 06338W
CA,WIL,Willowdale,
CA,WBO,Wimborne,5152N 11335W
CA,WIH,Winchester,4505N 07521W
CA,BHC,Windermere,5028N 11558W
CA,WRM,Windermere,4507N 07935W
CA,WHC,Windham Centre,4254N 08025W
CA,WDR,Windsor,4459N 06408W
CA,WND,Windsor,
CA,WSR,Windsor,4534N 07200W
CA,WFD,Winfield,5002N 11924W
CA,WNF,Winfield,5258N 11425W
CA,WIG,Wingham,
CA,YWN,Winisk,
CA,WNK,Winkler,4911N 09756W
CA,WNP,Winnipeg,
CA,YWG,Winnipeg Apt,
CA,WIN,Winona,
CA,WSL,Winsloe,4617N 06310W
CA,WBN,Winterburn,5332N 11341W
CA,WB8,Witless Bay,4717N 05250W
CA,WFI,Wolfe Island,4411N 07626W
CA,WOV,Wolfville,4505N 06422W
CA,ZWL,Wollaston Lake,
CA,WSY,Wolseley,5025N 10316W
CA,WOI,Wood Island,4557N 06245W
CA,WOP,Wood Islands,4557N 06245W
CA,WDB,Woodbridge,
CA,WOO,Woodfibre,
CA,WDA,Woodham,4319N 08120W
CA,WDL,Woodlands,5012N 09740W
CA,OOW,Woodside,4511N 06426W
CA,WDS,Woodstock,
CA,WSK,Woodstock,
CA,WRG,Worthington,4005N 08301W
CA,WTM,Wrentham,4931N 11211W
CA,YWY,Wrigley,
CA,WNN,Wunnummin Lake,
CA,WYN,Wynyard,
CA,WYO,Wyoming,4257N 08207W
CA,ZYE,Yamachiche,4617N 07250W
CA,YRH,Yarmouth,
CA,YRW,Yarrow,4905N 12203W
CA,YZF,Yellowknife,
CA,YOK,York,4619N 06306W
CA,YRK,York,4342N 07927W
CA,ZAC,York Landing,
CA,YQV,Yorkton,
CA,ZEB,Zeballos,
CA,ZNR,Zehner,5034N 10427W
CA,ZPK,Zenon Park,5304N 10346W
CA,ZPY,Zephyr,4407N 07908W
CA,ZUR,Zurich,4325N 08136W
CC,CCK,Cocos Islands,1200S 09650E
CD,ANG,Ango,0401N 02552E
CD,ARU,Aru,0252N 03050E
CD,BNW,Banana,0601N 01224E
CD,FDU,Bandundu,
CD,BSU,Basankusu,
CD,BAN,Basongo,
CD,BNC,Beni,
CD,BNB,Boende,
CD,BOA,Boma,
CD,BKY,Bukavu,
CD,BMB,Bumba,
CD,BUX,Bunia,
CD,BZU,Buta,
CD,BUT,Butembo,0009N 02917E
CD,DIC,Dili,
CD,GDJ,Gandajika,
CD,BDT,Gbadolite,
CD,GMA,Gemena,
CD,GOM,Goma,
CD,IDF,Idiofa,
CD,IKL,Ikela,
CD,PFR,Ilebo,
CD,INO,Inongo,
CD,IRP,Isiro,
CD,KBO,Kabalo,
CD,KBN,Kabinda,
CD,FMI,Kalemie,
CD,KLY,Kalima,
CD,KMN,Kamina,
CD,KGA,Kananga,
CD,KNM,Kaniama,
CD,KAP,Kapanga,
